0;1;2;3;4;5;6;7;8;9;10
Reitoria;Resolução;104;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Administração do Campus Guarapari, eixo tecnológico Gestão e Negócios, concomitante ao Ensino Médio.;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_104_2016_-_utorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Administra%C3%A7%C3%A3o_do_Campus_Guarapari_eixo_tecnol%C3%B3gico_Gest%C3%A3o_e_Neg%C3%B3cios_concomitante_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;105;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Administração do Campus Guarapari, eixo tecnológico Gestão e Negócios, concomitante ao Ensino Médio EAD.;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_105_2016_-_Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Administra%C3%A7%C3%A3o_do_Campus_Guarapari_eixo_tecnol%C3%B3gico_Gest%C3%A3o_e_Neg%C3%B3cios_concomitante_ao_Ensino_M%C3%A9dio_EAD.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;106;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Eletrotécnica do Campus Guarapari, eixo tecnológico Controle e Processos Industriais, integrado ao Ensino Médio;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_106_2016_-_Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Eletrot%C3%A9cnica_do_Campus_Guarapari_eixo_tecnol%C3%B3gico_Controle_e_Processos_Industriais_integrado_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;107;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Eletrotécnica do Campus Guarapari, eixo tecnológico Controle e Processos Industriais, concomitante ao Ensino Médio;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_107_2016_-_Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Eletrot%C3%A9cnica_do_Campus_Guarapari_eixo_tecnol%C3%B3gico_Controle_e_Processos_Industriais_concomitante_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;108;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Mecânica do Campus Guarapari, eixo tecnológico Controle e Processos Industriais, integrado ao Ensino Médio;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_108_2016_-_Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Mec%C3%A2nica_do_Campus_Guarapari_eixo_tecnol%C3%B3gico_Controle_e_Processos_Industriais_integrado_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;109;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Meio Ambiente do Campus Ibatbaa eixo tecnológico Ambiente e Saúdea integrado ao Ensino Médio.;https://www.ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_109_2016_-_Autoriza_o_CT_Meio_Ambiente_campus_Ibatiba.pdf;III – Ensino Médio, Técnico e de Graduação;REVOGADO;PROEN;
Reitoria;Resolução;110;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Meio Ambiente do Campus Ibatiba, eixo tecnológico Ambiente e Saúde, concomitante ao Ensino Médio.;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_110_2016_-_Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Meio_Ambiente_do_Campus_Ibatiba_eixo_tecnol%C3%B3gico_Ambiente_e_Sa%C3%BAde_concomitante_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;111;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Florestas do Campus Ibatba, eixo tecnológico Recursos Naturais, integrado ao Ensino Médio.;https://www.ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_111_2016_-_Autoriza_CT_Florestas_campus_Ibatiba.pdf;III – Ensino Médio, Técnico e de Graduação;REVOGADO;PROEN;
Reitoria;Resolução;112;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Agropecuária do Campus Itapina, eixo tecnológico Recursos Naturais, integrado ao Ensino Médio;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_112_2016_-_Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Agropecu%C3%A1ria_do_Campus_Itapina_eixo_tecnol%C3%B3gico_Recursos_Naturais_integrado_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;113;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Zootecnia do Campus Itapina, eixo tecnológico Recursos Naturais, integrado ao Ensino Médio;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_113_2016_-_Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Zootecnia_do_Campus_Itapina_eixo_tecnol%C3%B3gico_Recursos_Naturais_integrado_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;REVOGADO;PROEN;
Reitoria;Resolução;114;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Agropecuária do Campus Itapina, eixo tecnológico Recursos Naturais, subsequente ao Ensino Médio;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_114_2016_-_Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Agropecu%C3%A1ria_do_Campus_Itapina_eixo_tecnol%C3%B3gico_Recursos_Naturais_subsequente_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;115;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Agricultura do Campus Itapina, eixo tecnológico Recursos Naturais, integrado ao Ensino Médio;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_115_2016_-_Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Agricultura_do_Campus_Itapina_eixo_tecnol%C3%B3gico_Recursos_Naturais_integrado_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;116;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Alimentos do Campus Itapina, eixo tecnológico Produção Alimentícia, integrado ao Ensino Médio;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_116_2016_-_Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Alimentos_do_Campus_Itapina_eixo_tecnol%C3%B3gico_Produ%C3%A7%C3%A3o_Aliment%C3%ADcia_integrado_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;117;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Administração do Campus Linhares, eixo tecnológico Gestão e Negócios, concomitante ao Ensino Médio.;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_117_2016_-_Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Administra%C3%A7%C3%A3o_do_Campus_Linhares_eixo_tecnol%C3%B3gico_Gest%C3%A3o_e_Neg%C3%B3cios_concomitante_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;118;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Automação Industrial do Campus Linhares, eixo tecnológico Controle e Processos Industriais, concomitante ao Ensino Médio.;https://www.ifes.edu.br/images/stories/-publicacoes/conselhos-comissoes/conselho-superior/2017/Res_CS_118_2016.pdf;III – Ensino Médio, Técnico e de Graduação;REVOGADO;PROEN;
Reitoria;Resolução;119;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Administração do Campus Montanha, eixo tecnológico Gestão e Negócios, integrado ao Ensino Médio;https://www.ifes.edu.br/images/stories/Res_CS_119_2016_-_Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Administra%C3%A7%C3%A3o_do_Campus_Montanha_eixo_tecnol%C3%B3gico_Gest%C3%A3o_e_Neg%C3%B3cios_integrado_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;REVOGADO;PROEN;
Reitoria;Resolução;120;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Agropecuária do Campus Montanha, eixo tecnológico Recursos Naturais, integrado ao Ensino Médio.;https://www.ifes.edu.br/images/stories/Res_CS_120_2016_-_Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Agropecu%C3%A1ria_do_Campus_Montanha_eixo_tecnol%C3%B3gico_Recursos_Naturais_integrado_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;REVOGADO;PROEN;
Reitoria;Resolução;121;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Administração do Campus Montanha, eixo tecnológico Gestão e Negócios, subsequente ao Ensino Médio;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_121_2016_-_Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Administra%C3%A7%C3%A3o_do_Campus_Montanha_eixo_tecnol%C3%B3gico_Gest%C3%A3o_e_Neg%C3%B3cios_subsequente_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;122;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Edifcaaçes do Campus Nova Venécia, eixo tecnológico Infraestrutura, integrado ao Ensino Médio.;https://www.ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_122_2016_-_Autoriza_CT_Edifica%C3%A7%C3%B5es_do_campus_Nova_Ven%C3%A9cia.pdf;III – Ensino Médio, Técnico e de Graduação;REVOGADO;PROEN;
Reitoria;Resolução;123;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Edificações do Campus Nova Venécia, eixo tecnológico Infraestrutura, concomitante ao Ensino Médio;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_123_2016_-_Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Edifica%C3%A7%C3%B5es_do_Campus_Nova_Ven%C3%A9cia_eixo_tecnol%C3%B3gico_Infraestrutura_concomitante_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;124;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Mineração do Campus Nova Venécia, eixo tecnológico Recursos Naturais, integrado ao Ensino Médio .;https://www.ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_124_2016_-_Autorizaltera_CT_Minera%C3%A7%C3%A3o_do_campus_Nova_Ven%C3%A9cia.pdf;III – Ensino Médio, Técnico e de Graduação;REVOGADO;PROEN;
Reitoria;Resolução;125;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Mineração do Campus Nova Venécia, eixo tecnológico Recursos Naturais, concomitante ao Ensino Médio;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_125_2016_-_Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Minera%C3%A7%C3%A3o_do_Campus_Nova_Ven%C3%A9cia_eixo_tecnol%C3%B3gico_Recursos_Naturais_concomitante_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;126;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Aquicultura do Campus Piúma, eixo tecnológico Recursos Naturais, integrado ao Ensino Médio;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_126_2016_-_Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Aquicultura_do_Campus_Pi%C3%BAma_-_alterada_Res_54_2018_-_Texto_compilado.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;127;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Pesca do Campus Piúma, eixo tecnológico Recursos Naturais, integrado ao Ensino Médio.;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_127_2016_-_Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Pesca_do_Campus_Pi%C3%BAma_integrado_ao_Ensino_M%C3%A9dio_-_Texto_compilado.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;128;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Processamento de Pescado do Campus Piúma, eixo tecnológico Produção Alimentícia, concomitante ao Ensino Médio.;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_128_2016_-_Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Processamento_de_Pescado_do_Campus_Pi%C3%BAma_eixo_tecnol%C3%B3gico_Produ%C3%A7%C3%A3o_Aliment%C3%ADcia_concomitante_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;129;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Agropecuária do Campus Santa Teresa, eixo tecnológico Recursos Naturais, integrado ao Ensino Médio;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_129_2016_-_Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Agropecu%C3%A1ria_do_Campus_Santa_Teresa_eixo_tecnol%C3%B3gico_Recursos_Naturais_integrado_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;130;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Meio Ambiente do Campus Santa Teresa, eixo tecnológico Ambiente e Saúde, integrado ao Ensino Médio;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_130_2016_-Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Meio_Ambiente_do_Campus_Santa_Teresa_eixo_tecnol%C3%B3gico_Ambiente_e_Sa%C3%BAde_integrado_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;132;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Agroindústria do Campus Santa Teresa, eixo tecnológico Produção Alimentícia, integrado ao Ensino Médio.;https://www.ifes.edu.br/images/stories/-publicacoes/conselhos-comissoes/conselho-superior/2016/Res_CS_132_2016_-Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Agroind%C3%BAstria_do_Campus_Santa_Teresa_eixo_tecnol%C3%B3gico_Produ%C3%A7%C3%A3o_Aliment%C3%ADcia_integrado_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;REVOGADO;PROEN;
Reitoria;Resolução;133;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Eletrotécnica do Campus São Mateus, eixo tecnológico Controle e Processos Industriais, integrado ao Ensino Médio;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_133_2016_-Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Eletrot%C3%A9cnica_do_Campus_S%C3%A3o_Mateus_eixo_tecnol%C3%B3gico_Controle_e_Processos_Industriais_integrado_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;134;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Eletrotécnica do Campus São Mateus, eixo tecnológico Controle e Processos Industriais, concomitante ao Ensino Médio.;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_134_2016_-Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Eletrot%C3%A9cnica_do_Campus_S%C3%A3o_Mateus_eixo_tecnol%C3%B3gico_Controle_e_Processos_Industriais_concomitante_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;135;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Mecânica do Campus São Mateus, eixo tecnológico Controle e Processos Industriais, integrado ao Ensino Médi;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_135_2016_-Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Mec%C3%A2nica_do_Campus_S%C3%A3o_Mateus_eixo_tecnol%C3%B3gico_Controle_e_Processos_Industriais_integrado_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;136;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Mecânica do Campus São Mateus, eixo tecnológico Controle e Processos Industriais, concomitante ao Ensino Médio.;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_136_2016_-Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Mec%C3%A2nica_do_Campus_S%C3%A3o_Mateus_eixo_tecnol%C3%B3gico_Controle_e_Processos_Industriais_concomitante_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;139;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Agroindústria do Campus Venda Nova do Imigrante, eixo tecnológico Produção Alimentícia, subsequente ao Ensino Médio;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_139_2016_-Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Agroind%C3%BAstria_do_Campus_Venda_Nova_do_Imigrante_eixo_tecnol%C3%B3gico_Produ%C3%A7%C3%A3o_Aliment%C3%ADcia_subsequente_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;REVOGADO;PROEN;
Reitoria;Resolução;140;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Administração do Campus Venda Nova do Imigrante, eixo tecnológico Gestão e Negócios, integrado ao Ensino Médio.;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_140_2016_-Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Administra%C3%A7%C3%A3o_do_Campus_Venda_Nova_do_Imigrante_eixo_tecnol%C3%B3gico_Gest%C3%A3o_e_Neg%C3%B3cios_integrado_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;REVOGADO;PROEN;
Reitoria;Resolução;141;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Química do Campus Vila Velha, eixo tecnológico Produção Industrial, concomitante ao Ensino Médio.;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_141_2016_-Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Qu%C3%ADmica_do_Campus_Vila_Velha_-_Texto_Compilado.pdf;III – Ensino Médio, Técnico e de Graduação;REVOGADO;PROEN;
Reitoria;Resolução;142;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Biotecnologia do Campus Vila Velha, eixo tecnológico Produção Industrial, concomitante ao Ensino Médio;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_142_2016_-Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Biotecnologia_do_Campus_Vila_Velha_eixo_tecnol%C3%B3gico_Produ%C3%A7%C3%A3o_Industrial_concomitante_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;143;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Edificações do Campus Vitória, eixo tecnológico Infraestrutura, integrado ao Ensino Médio.;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_143_2016_-Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Edifica%C3%A7%C3%B5es_do_Campus_Vit%C3%B3ria_eixo_tecnol%C3%B3gico_Infraestrutura_integrado_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;144;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Eletrotécnica do Campus Vitória, eixo tecnológico Controle e Processos Industriais, integrado ao Ensino Médio;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_144_2016_-Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Eletrot%C3%A9cnica_do_Campus_Vit%C3%B3ria_eixo_tecnol%C3%B3gico_Controle_e_Processos_Industriais_integrado_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;145;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Eletrotécnica do Campus Vitória, eixo tecnológico Controle e Processos Industriais, concomitante ao Ensino Médio.;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_145_2016_-Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Eletrot%C3%A9cnica_do_Campus_Vit%C3%B3ria_eixo_tecnol%C3%B3gico_Controle_e_Processos_Industriais_concomitante_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;146;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Estradas do Campus Vitória, eixo tecnológico Infraestrutura, integrado ao Ensino Médio.;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_146_2016_-Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Estradas_do_Campus_Vit%C3%B3ria_eixo_tecnol%C3%B3gico_Infraestrutura_integrado_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;147;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Estradas do Campus Vitória, eixo tecnológico Infraestrutura, concomitante ao Ensino Médio;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_147_2016_-Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Estradas_do_Campus_Vit%C3%B3ria_eixo_tecnol%C3%B3gico_Infraestrutura_concomitante_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;148;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Geoprocessamento do Campus Vitória, eixo tecnológico Infraestrutura, subsequente ao Ensino Médio;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_148_2016_-Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Geoprocessamento_do_Campus_Vit%C3%B3ria_eixo_tecnol%C3%B3gico_Infraestrutura_subsequente_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;149;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Mecânica do Campus Vitória, eixo tecnológico Controle e Processos Industriais, integrado ao Ensino Médio.;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_149_2016_-Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Mec%C3%A2nica_do_Campus_Vit%C3%B3ria_eixo_tecnol%C3%B3gico_Controle_e_Processos_Industriais_integrado_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;150;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Mecânica do Campus Vitória, eixo tecnológico Controle e Processos Industriais, concomitante ao Ensino Médio;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_150_2016_-Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Mec%C3%A2nica_do_Campus_Vit%C3%B3ria_eixo_tecnol%C3%B3gico_Controle_e_Processos_Industriais_concomitante_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;151;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Metalurgia do Campus Vitória, eixo tecnológico Controle e Processos Industriais, integrado ao Ensino Médio EJA.;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_151_2016_-Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Metalurgia_do_Campus_Vit%C3%B3ria_eixo_tecnol%C3%B3gico_Controle_e_Processos_Industriais_integrado_ao_Ensino_M%C3%A9dio_EJA.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;152;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Metalurgia do Campus Vitória, eixo tecnológico Controle e Processos Industriais, concomitante ao Ensino Médio;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_152_2016_-Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Metalurgia_do_Campus_Vit%C3%B3ria_eixo_tecnol%C3%B3gico_Controle_e_Processos_Industriais_concomitante_ao_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;153;2016;05/08/2016;Autorizar a oferta do Curso Técnico em Segurança do Trabalho do Campus Vitória, eixo tecnológico Segurança, integrado ao Ensino Médio EJA.;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_153_2016_-Autorizar_a_oferta_do_Curso_T%C3%A9cnico_em_Seguran%C3%A7a_do_Trabalho_do_Campus_Vit%C3%B3ria_eixo_tecnol%C3%B3gico_Seguran%C3%A7a_integrado_ao_Ensino_M%C3%A9dio_EJA.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
